,0,1,2,3,4,5,6,7,8,9,label
129,"[1, 143, 0]","[1, 1146, 0]","[0, 20, 14]","[0, 191, 21]","[1, 166, 48]","[0, 78, 74]","[0, 1380, 74]","[0, 51, 74]","[0, 1380, 74]","[0, 274, 74]",211
130,"[1, 438, 0]","[0, 192, 61]","[0, 1380, 61]","[0, 51, 61]","[0, 1380, 61]","[0, 51, 61]","[0, 474, 61]","[0, 61, 61]","[0, 51, 61]","[0, 51, 61]",211
131,"[1, 201, 0]","[1, 115, 0]","[1, 55, 0]","[1, 91, 0]","[1, 55, 1]","[0, 20, 11]","[0, 159, 15]","[0, 326, 15]","[0, 51, 15]","[1, 20, 15]",211
132,"[1, 254, 0]","[0, 532, 30]","[0, 51, 30]","[0, 51, 30]","[0, 32, 30]","[0, 563, 30]","[1, 32, 31]","[1, 32, 31]","[1, 51, 32]","[1, 407, 40]",211
133,"[1, 143, 0]","[1, 1147, 0]","[0, 20, 13]","[1, 98, 98]","[1, 98, 326]","[0, 78, 343]","[0, 1380, 343]","[0, 51, 343]","[0, 1380, 343]","[0, 182, 343]",211
134,"[1, 20, 0]","[1, 20, 2]","[1, 159, 5]","[1, 326, 6]","[1, 51, 6]","[0, 20, 6]","[0, 143, 52]","[0, 1147, 52]","[0, 98, 140]","[0, 1348, 300]",211
135,"[1, 84, 0]","[1, 190, 0]","[1, 407, 1]","[0, 532, 14]","[0, 51, 14]","[1, 20, 14]","[1, 51, 15]","[0, 20, 26]","[0, 192, 28]","[0, 1380, 29]",211
136,"[1, 1380, 0]","[1, 98, 13]","[0, 20, 13]","[0, 20, 13]","[0, 159, 13]","[0, 326, 13]","[0, 51, 13]","[0, 51, 13]","[0, 20, 13]","[0, 191, 13]",211
137,"[1, 20, 0]","[1, 20, 1]","[1, 20, 1]","[1, 20, 1]","[1, 20, 2]","[1, 159, 6]","[1, 325, 6]","[1, 51, 6]","[0, 20, 6]","[0, 143, 72]",211
138,"[1, 20, 0]","[1, 20, 0]","[1, 159, 0]","[1, 324, 0]","[1, 51, 0]","[1, 51, 0]","[1, 20, 0]","[1, 191, 0]","[0, 32, 1]","[0, 20, 1]",211
139,"[1, 32, 0]","[0, 32, 305]","[1, 20, 305]","[1, 1915, 307]","[0, 32, 309]","[1, 32, 309]","[0, 20, 350]","[0, 20, 354]","[0, 1380, 354]","[0, 1380, 354]",211
140,"[1, 641, 0]","[0, 20, 40]","[0, 20, 40]","[0, 541, 40]","[0, 192, 40]","[0, 1380, 40]","[0, 51, 40]","[0, 1380, 40]","[0, 51, 40]","[0, 474, 40]",211
141,"[1, 201, 0]","[1, 55, 0]","[1, 115, 5]","[1, 91, 5]","[1, 55, 5]","[0, 20, 10]","[0, 20, 15]","[0, 159, 18]","[0, 326, 18]","[0, 51, 18]",211
142,"[1, 201, 0]","[1, 55, 0]","[1, 91, 1]","[1, 55, 7]","[1, 115, 7]","[0, 20, 18]","[0, 20, 18]","[0, 159, 19]","[0, 329, 19]","[1, 20, 19]",211
143,"[1, 254, 0]","[0, 532, 27]","[0, 51, 27]","[0, 51, 27]","[0, 32, 27]","[0, 563, 27]","[1, 32, 27]","[1, 32, 27]","[1, 51, 29]","[1, 407, 36]",211
144,"[1, 192, 0]","[1, 1380, 1]","[1, 51, 1]","[0, 20, 1]","[1, 1380, 1]","[1, 51, 1]","[1, 472, 1]","[1, 61, 1]","[1, 51, 1]","[0, 20, 2]",211
145,"[1, 20, 0]","[1, 20, 0]","[1, 1380, 0]","[1, 1380, 0]","[1, 1380, 0]","[1, 252, 0]","[1, 32, 0]","[1, 252, 0]","[1, 1380, 0]","[0, 20, 0]",211
146,"[1, 192, 0]","[1, 1380, 1]","[0, 20, 1]","[1, 51, 1]","[1, 1380, 1]","[1, 51, 1]","[1, 473, 1]","[1, 61, 1]","[1, 51, 1]","[0, 20, 1]",211
147,"[1, 32, 0]","[0, 32, 12]","[1, 20, 12]","[1, 1915, 13]","[0, 20, 31]","[0, 20, 31]","[0, 1380, 37]","[0, 1380, 39]","[0, 1380, 39]","[0, 253, 39]",211
148,"[1, 201, 0]","[1, 55, 1]","[1, 115, 1]","[1, 91, 2]","[1, 55, 2]","[1, 143, 42]","[1, 1147, 42]","[0, 20, 50]","[0, 20, 50]","[0, 159, 54]",211
149,"[1, 32, 0]","[0, 20, 0]","[0, 1915, 1]","[1, 20, 28]","[1, 20, 30]","[1, 1380, 44]","[1, 1380, 44]","[1, 1380, 44]","[1, 251, 44]","[0, 20, 44]",211
150,"[1, 251, 0]","[0, 32, 1]","[1, 1380, 3]","[0, 32, 3]","[1, 1380, 10]","[0, 32, 10]","[1, 1380, 10]","[0, 20, 10]","[0, 84, 16]","[0, 190, 17]",211
151,"[1, 1380, 0]","[1, 98, 31]","[0, 20, 42]","[0, 159, 42]","[0, 325, 42]","[0, 51, 42]","[0, 51, 42]","[0, 20, 42]","[0, 191, 42]","[0, 32, 42]",211
152,"[1, 641, 0]","[0, 192, 76]","[0, 1380, 76]","[0, 51, 76]","[0, 1380, 76]","[0, 51, 76]","[0, 474, 76]","[0, 61, 76]","[0, 51, 76]","[0, 51, 76]",211
153,"[1, 20, 0]","[1, 192, 6]","[1, 1380, 6]","[1, 51, 6]","[1, 1380, 6]","[1, 505, 6]","[1, 61, 6]","[1, 51, 6]","[0, 20, 6]","[0, 201, 71]",211
154,"[1, 20, 0]","[1, 20, 1]","[1, 159, 3]","[1, 325, 3]","[1, 51, 3]","[0, 20, 3]","[0, 143, 57]","[0, 1147, 58]","[1, 20, 70]","[1, 191, 81]",211
155,"[1, 1380, 0]","[0, 20, 53]","[1, 1380, 68]","[1, 1380, 69]","[1, 252, 69]","[0, 20, 69]","[0, 84, 75]","[0, 190, 75]","[0, 407, 75]","[1, 20, 149]",211
156,"[1, 20, 0]","[1, 20, 0]","[1, 159, 0]","[1, 324, 0]","[1, 51, 0]","[1, 51, 0]","[1, 20, 0]","[1, 191, 0]","[0, 32, 1]","[0, 20, 1]",211
157,"[1, 143, 0]","[1, 1145, 0]","[1, 1380, 182]","[1, 98, 208]","[0, 20, 218]","[0, 20, 218]","[0, 159, 218]","[0, 324, 218]","[0, 51, 218]","[0, 51, 218]",211
158,"[1, 254, 0]","[0, 20, 70]","[0, 20, 70]","[0, 541, 70]","[0, 541, 70]","[0, 32, 70]","[1, 32, 71]","[1, 51, 72]","[1, 407, 78]","[0, 20, 83]",211
159,"[1, 1380, 0]","[1, 98, 26]","[0, 20, 37]","[0, 20, 37]","[0, 159, 37]","[0, 326, 37]","[0, 51, 37]","[0, 51, 37]","[0, 20, 37]","[0, 191, 37]",211
160,"[1, 201, 0]","[1, 55, 0]","[1, 115, 5]","[1, 91, 5]","[1, 55, 5]","[0, 20, 10]","[0, 20, 15]","[0, 159, 18]","[0, 326, 18]","[0, 51, 18]",211
161,"[1, 254, 0]","[0, 20, 48]","[0, 541, 48]","[0, 541, 48]","[0, 32, 48]","[1, 32, 49]","[1, 51, 50]","[1, 407, 60]","[0, 20, 84]","[0, 20, 86]",211
162,"[1, 98, 0]","[0, 20, 18]","[0, 20, 18]","[0, 159, 18]","[0, 329, 18]","[0, 51, 18]","[0, 51, 18]","[0, 20, 18]","[0, 191, 18]","[0, 670, 18]",211
163,"[1, 143, 0]","[1, 1147, 0]","[1, 1380, 176]","[1, 98, 193]","[0, 20, 224]","[0, 159, 224]","[0, 325, 224]","[0, 51, 224]","[0, 51, 224]","[0, 20, 224]",211
164,"[1, 192, 0]","[1, 1380, 0]","[1, 51, 0]","[1, 1380, 0]","[1, 504, 0]","[1, 61, 0]","[1, 51, 0]","[1, 51, 0]","[1, 192, 0]","[0, 20, 0]",211
165,"[1, 20, 0]","[1, 20, 1]","[1, 159, 5]","[1, 329, 6]","[1, 51, 6]","[0, 20, 6]","[0, 143, 92]","[0, 1147, 92]","[1, 20, 102]","[1, 191, 112]",211
166,"[1, 20, 0]","[0, 201, 12]","[0, 115, 12]","[0, 55, 13]","[0, 91, 16]","[0, 55, 17]","[1, 20, 24]","[1, 20, 24]","[1, 20, 24]","[1, 159, 25]",211
167,"[1, 1380, 0]","[1, 1380, 0]","[1, 1380, 0]","[1, 252, 0]","[1, 32, 0]","[1, 252, 0]","[1, 1380, 0]","[0, 20, 0]","[0, 32, 0]","[0, 32, 1]",211
168,"[1, 254, 0]","[0, 532, 30]","[0, 51, 30]","[0, 51, 30]","[0, 32, 30]","[0, 563, 30]","[1, 32, 31]","[1, 32, 31]","[1, 51, 32]","[1, 407, 40]",211
169,"[1, 641, 0]","[0, 192, 51]","[0, 1380, 51]","[0, 51, 51]","[0, 1380, 51]","[0, 51, 51]","[0, 515, 51]","[0, 51, 51]","[0, 32, 51]","[1, 32, 52]",211
170,"[1, 641, 0]","[0, 192, 31]","[0, 1380, 31]","[0, 51, 31]","[0, 1380, 31]","[0, 504, 31]","[0, 61, 31]","[0, 51, 31]","[0, 51, 31]","[0, 32, 31]",211
171,"[1, 201, 0]","[1, 115, 0]","[1, 55, 0]","[1, 91, 0]","[1, 55, 1]","[0, 20, 11]","[0, 159, 15]","[0, 326, 15]","[0, 51, 15]","[1, 20, 15]",211
172,"[1, 143, 0]","[1, 1147, 0]","[1, 1380, 154]","[0, 20, 159]","[0, 159, 159]","[0, 326, 159]","[0, 51, 159]","[0, 20, 159]","[0, 51, 159]","[0, 20, 159]",211
173,"[1, 143, 0]","[1, 1147, 0]","[0, 20, 13]","[1, 98, 98]","[1, 98, 326]","[0, 78, 343]","[0, 1380, 343]","[0, 51, 343]","[0, 1380, 343]","[0, 182, 343]",211
174,"[1, 252, 0]","[1, 1380, 0]","[0, 32, 0]","[0, 32, 1]","[1, 1380, 11]","[0, 32, 11]","[1, 1380, 12]","[0, 20, 12]","[0, 84, 17]","[0, 190, 18]",211
175,"[1, 20, 0]","[1, 20, 0]","[1, 1380, 0]","[1, 1380, 0]","[1, 1380, 0]","[1, 252, 0]","[1, 32, 0]","[1, 252, 0]","[1, 1380, 0]","[0, 20, 0]",211
176,"[1, 1305, 0]","[1, 98, 20]","[0, 51, 45]","[0, 20, 45]","[0, 191, 45]","[0, 667, 45]","[0, 32, 45]","[0, 20, 45]","[1, 32, 45]","[1, 32, 45]",211
177,"[1, 254, 0]","[0, 20, 50]","[0, 532, 50]","[0, 51, 50]","[0, 51, 50]","[0, 32, 50]","[0, 563, 50]","[1, 32, 50]","[1, 32, 50]","[1, 51, 51]",211
178,"[1, 641, 0]","[0, 20, 62]","[0, 541, 62]","[0, 192, 62]","[0, 1380, 62]","[0, 51, 62]","[0, 1380, 62]","[0, 51, 62]","[0, 514, 62]","[0, 51, 62]",211
179,"[1, 201, 0]","[1, 55, 0]","[1, 91, 1]","[1, 55, 7]","[1, 115, 7]","[0, 20, 18]","[0, 20, 18]","[0, 159, 19]","[0, 329, 19]","[1, 20, 19]",211
180,"[1, 254, 0]","[0, 532, 27]","[0, 51, 27]","[0, 51, 27]","[0, 32, 27]","[0, 563, 27]","[1, 32, 27]","[1, 32, 27]","[1, 51, 29]","[1, 407, 36]",211
181,"[1, 20, 0]","[1, 20, 2]","[1, 1380, 7]","[1, 1380, 7]","[0, 20, 7]","[1, 1380, 8]","[1, 252, 8]","[0, 20, 8]","[0, 84, 12]","[0, 190, 13]",211
182,"[1, 192, 0]","[1, 1380, 1]","[1, 51, 1]","[0, 20, 1]","[1, 1380, 1]","[1, 51, 1]","[1, 472, 1]","[1, 61, 1]","[1, 51, 1]","[0, 20, 2]",211
183,"[1, 20, 0]","[1, 20, 0]","[1, 1380, 0]","[1, 1380, 0]","[1, 1380, 0]","[1, 252, 0]","[1, 32, 0]","[1, 252, 0]","[1, 1380, 0]","[0, 20, 0]",211
184,"[1, 201, 0]","[1, 115, 0]","[1, 55, 0]","[1, 91, 0]","[1, 55, 0]","[0, 32, 12]","[0, 32, 13]","[0, 20, 13]","[0, 159, 17]","[0, 325, 17]",211
185,"[1, 192, 0]","[1, 1380, 1]","[0, 20, 1]","[1, 51, 1]","[1, 1380, 1]","[1, 51, 1]","[1, 473, 1]","[1, 61, 1]","[1, 51, 1]","[0, 20, 1]",211
186,"[1, 32, 0]","[0, 32, 12]","[1, 20, 12]","[1, 1915, 13]","[0, 20, 31]","[0, 20, 31]","[0, 1380, 37]","[0, 1380, 39]","[0, 1380, 39]","[0, 253, 39]",211
187,"[1, 201, 0]","[1, 55, 1]","[1, 115, 1]","[1, 91, 2]","[1, 55, 2]","[1, 143, 42]","[1, 1147, 42]","[0, 20, 50]","[0, 20, 50]","[0, 159, 54]",211
188,"[1, 32, 0]","[0, 20, 0]","[0, 1915, 1]","[1, 20, 28]","[1, 20, 30]","[1, 1380, 44]","[1, 1380, 44]","[1, 1380, 44]","[1, 251, 44]","[0, 20, 44]",211
189,"[1, 251, 0]","[0, 32, 1]","[1, 1380, 3]","[0, 32, 3]","[1, 1380, 10]","[0, 32, 10]","[1, 1380, 10]","[0, 20, 10]","[0, 84, 16]","[0, 190, 17]",211
190,"[1, 1380, 0]","[1, 98, 31]","[0, 20, 42]","[0, 159, 42]","[0, 325, 42]","[0, 51, 42]","[0, 51, 42]","[0, 20, 42]","[0, 191, 42]","[0, 32, 42]",211
191,"[1, 641, 0]","[0, 192, 76]","[0, 1380, 76]","[0, 51, 76]","[0, 1380, 76]","[0, 51, 76]","[0, 474, 76]","[0, 61, 76]","[0, 51, 76]","[0, 51, 76]",211
192,"[1, 20, 0]","[1, 192, 6]","[1, 1380, 6]","[1, 51, 6]","[1, 1380, 6]","[1, 505, 6]","[1, 61, 6]","[1, 51, 6]","[0, 20, 6]","[0, 201, 71]",211
193,"[1, 32, 0]","[0, 20, 1]","[0, 1915, 2]","[1, 20, 21]","[1, 20, 21]","[1, 1380, 24]","[1, 1380, 24]","[0, 20, 24]","[1, 1380, 25]","[1, 251, 25]",211
194,"[1, 20, 0]","[1, 20, 1]","[1, 159, 3]","[1, 325, 3]","[1, 51, 3]","[0, 20, 3]","[0, 143, 57]","[0, 1147, 58]","[1, 20, 70]","[1, 191, 81]",211
195,"[1, 1380, 0]","[0, 20, 53]","[1, 1380, 68]","[1, 1380, 69]","[1, 252, 69]","[0, 20, 69]","[0, 84, 75]","[0, 190, 75]","[0, 407, 75]","[1, 20, 149]",211
196,"[1, 20, 0]","[1, 20, 0]","[1, 159, 0]","[1, 324, 0]","[1, 51, 0]","[1, 51, 0]","[1, 20, 0]","[1, 191, 0]","[0, 32, 1]","[0, 20, 1]",211
197,"[1, 143, 0]","[1, 1145, 0]","[1, 1380, 182]","[1, 98, 208]","[0, 20, 218]","[0, 20, 218]","[0, 159, 218]","[0, 324, 218]","[0, 51, 218]","[0, 51, 218]",211
198,"[1, 252, 0]","[1, 1380, 0]","[0, 32, 0]","[0, 32, 1]","[1, 1380, 11]","[0, 32, 11]","[1, 1380, 12]","[0, 20, 12]","[0, 84, 17]","[0, 190, 18]",211
199,"[1, 254, 0]","[0, 20, 70]","[0, 20, 70]","[0, 541, 70]","[0, 541, 70]","[0, 32, 70]","[1, 32, 71]","[1, 51, 72]","[1, 407, 78]","[0, 20, 83]",211
200,"[1, 20, 0]","[0, 140, 126]","[0, 140, 427]","[1, 20, 458]","[1, 182, 458]","[1, 343, 458]","[1, 51, 458]","[0, 20, 459]","[1, 51, 459]","[0, 32, 459]",220
201,"[1, 140, 0]","[0, 20, 71]","[0, 159, 73]","[0, 343, 73]","[1, 20, 73]","[0, 51, 74]","[1, 20, 120]","[1, 133, 408]","[1, 1547, 408]","[1, 145, 420]",220
202,"[1, 133, 0]","[1, 1583, 1]","[1, 145, 10]","[0, 20, 120]","[0, 20, 120]","[0, 214, 129]","[0, 78, 134]","[0, 1380, 134]","[0, 51, 134]","[0, 1380, 134]",220
203,"[1, 20, 0]","[1, 182, 0]","[1, 347, 0]","[1, 51, 0]","[1, 51, 0]","[0, 20, 0]","[0, 32, 0]","[0, 133, 98]","[0, 1521, 98]","[0, 145, 109]",220
204,"[1, 140, 0]","[0, 20, 81]","[0, 182, 84]","[0, 343, 84]","[0, 51, 84]","[1, 20, 84]","[1, 133, 466]","[1, 1598, 467]","[1, 145, 478]","[0, 20, 568]",220
205,"[1, 133, 0]","[1, 1597, 0]","[1, 145, 4]","[0, 32, 388]","[1, 1380, 831]","[0, 40, 1006]","[1, 1380, 1660]","[0, 32, 1741]","[0, 214, 1745]","[0, 78, 1769]",220
206,"[1, 133, 0]","[1, 1594, 0]","[1, 145, 10]","[0, 20, 261]","[0, 20, 261]","[0, 101, 268]","[0, 1380, 268]","[0, 51, 268]","[0, 1380, 268]","[0, 336, 268]",220
207,"[1, 133, 0]","[1, 1540, 0]","[1, 145, 13]","[0, 20, 72]","[0, 214, 75]","[0, 78, 104]","[1, 20, 104]","[0, 1380, 106]","[0, 51, 106]","[0, 1380, 106]",220
208,"[1, 133, 0]","[1, 1532, 0]","[1, 145, 10]","[0, 20, 77]","[0, 214, 83]","[0, 78, 93]","[1, 20, 93]","[0, 1380, 112]","[0, 51, 112]","[0, 1380, 112]",220
209,"[1, 20, 0]","[1, 191, 0]","[1, 78, 0]","[1, 1380, 0]","[0, 20, 1]","[1, 97, 1]","[1, 1380, 1]","[1, 326, 1]","[0, 20, 1]","[1, 326, 66]",220
210,"[1, 133, 0]","[1, 1606, 1]","[1, 145, 22]","[0, 20, 110]","[0, 20, 116]","[0, 214, 119]","[0, 78, 129]","[1, 20, 129]","[0, 1380, 130]","[0, 51, 130]",220
211,"[1, 133, 0]","[1, 1559, 0]","[1, 145, 4]","[0, 32, 102]","[0, 32, 104]","[1, 1380, 302]","[0, 40, 379]","[1, 1380, 379]","[0, 32, 460]","[0, 214, 469]",220
212,"[1, 20, 0]","[0, 140, 94]","[1, 20, 280]","[1, 159, 280]","[1, 343, 280]","[1, 51, 280]","[0, 20, 281]","[0, 133, 487]","[0, 1562, 487]","[0, 145, 494]",220
213,"[1, 140, 0]","[0, 20, 69]","[0, 159, 72]","[0, 346, 72]","[1, 20, 73]","[0, 51, 73]","[1, 20, 117]","[1, 133, 435]","[1, 1537, 435]","[1, 145, 443]",220
214,"[1, 20, 0]","[1, 20, 0]","[1, 159, 6]","[1, 347, 6]","[1, 51, 6]","[0, 20, 6]","[0, 133, 331]","[0, 1597, 332]","[0, 145, 336]","[1, 20, 496]",220
215,"[1, 20, 0]","[1, 532, 0]","[1, 51, 0]","[0, 20, 0]","[0, 51, 0]","[1, 192, 16]","[1, 66, 16]","[1, 1380, 16]","[1, 51, 16]","[1, 1380, 16]",220
216,"[1, 140, 0]","[0, 20, 89]","[0, 159, 105]","[0, 342, 105]","[0, 51, 105]","[1, 20, 105]","[1, 133, 431]","[1, 1568, 435]","[1, 145, 445]","[0, 20, 525]",220
217,"[1, 133, 0]","[1, 1560, 0]","[1, 145, 5]","[0, 32, 229]","[0, 32, 229]","[1, 1380, 356]","[1, 1380, 716]","[0, 32, 805]","[0, 101, 817]","[0, 1380, 818]",220
218,"[1, 32, 0]","[0, 32, 86]","[1, 20, 86]","[1, 537, 87]","[0, 20, 171]","[0, 1380, 177]","[0, 971, 177]","[1, 20, 177]","[1, 84, 184]","[1, 112, 185]",220
219,"[1, 32, 0]","[0, 32, 84]","[1, 20, 84]","[1, 537, 86]","[1, 537, 396]","[0, 20, 467]","[0, 1380, 467]","[0, 971, 467]","[0, 971, 467]","[1, 20, 467]",220
220,"[1, 140, 0]","[0, 159, 90]","[0, 343, 92]","[0, 51, 92]","[1, 20, 92]","[1, 133, 404]","[1, 1585, 404]","[1, 145, 412]","[0, 20, 534]","[0, 214, 548]",220
221,"[1, 133, 0]","[1, 1567, 0]","[1, 145, 14]","[0, 20, 81]","[0, 191, 85]","[1, 20, 125]","[0, 336, 377]","[1, 32, 377]","[0, 78, 500]","[1, 32, 500]",220
222,"[1, 20, 0]","[1, 1380, 4]","[1, 971, 4]","[0, 20, 5]","[0, 84, 18]","[0, 112, 19]","[0, 540, 19]","[1, 20, 96]","[1, 541, 96]","[0, 51, 97]",220
223,"[1, 20, 0]","[1, 159, 0]","[1, 346, 0]","[1, 51, 0]","[0, 20, 1]","[0, 133, 327]","[0, 1585, 327]","[0, 145, 364]","[1, 20, 402]","[1, 214, 436]",220
224,"[1, 133, 0]","[1, 1555, 0]","[1, 145, 16]","[1, 1380, 304]","[0, 20, 344]","[0, 20, 344]","[0, 191, 344]","[0, 78, 344]","[0, 1380, 344]","[0, 274, 344]",220
225,"[1, 133, 0]","[1, 1558, 0]","[1, 145, 21]","[0, 20, 88]","[0, 191, 93]","[0, 78, 118]","[1, 20, 118]","[0, 1380, 120]","[0, 51, 120]","[0, 1380, 120]",220
226,"[1, 140, 0]","[1, 140, 305]","[0, 159, 371]","[0, 343, 371]","[0, 51, 371]","[0, 51, 371]","[1, 20, 371]","[1, 32, 371]","[0, 32, 381]","[1, 133, 432]",220
227,"[1, 32, 0]","[0, 20, 0]","[0, 565, 7]","[1, 20, 96]","[1, 1380, 96]","[1, 1045, 96]","[0, 20, 96]","[0, 84, 106]","[0, 112, 110]","[0, 540, 111]",220
228,"[0, 40, 0]","[1, 160, 64]","[1, 153, 97]","[1, 165, 97]","[0, 40, 116]","[0, 179, 119]","[0, 343, 119]","[1, 40, 119]","[0, 71, 119]","[0, 40, 150]",220
229,"[1, 40, 0]","[0, 40, 38]","[1, 160, 112]","[1, 153, 142]","[1, 165, 142]","[0, 40, 165]","[0, 179, 166]","[0, 343, 166]","[0, 71, 166]","[1, 40, 166]",220
230,"[0, 40, 0]","[1, 160, 129]","[1, 153, 157]","[1, 165, 157]","[0, 40, 185]","[0, 202, 186]","[0, 342, 186]","[0, 71, 186]","[1, 40, 186]","[0, 40, 213]",220
231,"[1, 40, 0]","[0, 40, 30]","[1, 160, 105]","[1, 153, 134]","[1, 165, 134]","[0, 40, 158]","[0, 202, 160]","[0, 343, 160]","[0, 71, 160]","[1, 40, 160]",220
232,"[0, 40, 0]","[1, 160, 49]","[1, 153, 78]","[1, 165, 78]","[0, 40, 110]","[0, 202, 112]","[0, 346, 112]","[0, 71, 112]","[1, 40, 112]","[0, 40, 139]",220
233,"[0, 552, 0]","[0, 71, 0]","[1, 40, 0]","[1, 71, 0]","[0, 40, 1]","[1, 40, 1]","[0, 212, 14]","[0, 1431, 14]","[1, 40, 14]","[0, 1500, 14]",220
234,"[0, 40, 0]","[1, 160, 83]","[1, 153, 128]","[1, 165, 130]","[0, 40, 135]","[0, 179, 138]","[0, 342, 138]","[0, 71, 138]","[1, 40, 138]","[0, 40, 181]",220
235,"[0, 40, 0]","[1, 160, 77]","[1, 153, 107]","[1, 165, 107]","[0, 40, 130]","[0, 202, 132]","[0, 343, 132]","[0, 71, 132]","[1, 40, 132]","[0, 40, 159]",220
236,"[0, 40, 0]","[1, 160, 83]","[1, 153, 113]","[1, 165, 115]","[0, 40, 138]","[0, 202, 140]","[0, 343, 140]","[1, 40, 140]","[0, 71, 140]","[0, 40, 169]",220
237,"[0, 40, 0]","[1, 160, 56]","[1, 153, 85]","[1, 165, 86]","[0, 40, 117]","[0, 202, 119]","[0, 346, 119]","[0, 71, 119]","[1, 40, 119]","[0, 40, 146]",220
238,"[0, 552, 0]","[0, 71, 0]","[1, 71, 0]","[0, 40, 0]","[1, 40, 0]","[0, 212, 13]","[0, 1431, 13]","[1, 40, 13]","[0, 1500, 13]","[0, 425, 13]",220
239,"[0, 40, 0]","[1, 160, 89]","[1, 153, 117]","[1, 165, 119]","[0, 40, 138]","[0, 202, 141]","[0, 343, 141]","[0, 71, 141]","[1, 40, 141]","[0, 40, 167]",220
240,"[0, 40, 0]","[1, 160, 72]","[1, 153, 101]","[1, 165, 102]","[0, 40, 122]","[0, 202, 123]","[0, 342, 123]","[0, 71, 123]","[1, 40, 123]","[0, 40, 151]",220
241,"[0, 40, 0]","[1, 160, 77]","[1, 153, 105]","[1, 165, 105]","[0, 40, 133]","[0, 202, 134]","[0, 342, 134]","[1, 40, 135]","[0, 71, 135]","[0, 40, 161]",220
242,"[0, 40, 0]","[0, 561, 0]","[1, 71, 1]","[0, 212, 14]","[0, 1431, 14]","[0, 1500, 14]","[0, 426, 14]","[0, 81, 14]","[0, 71, 14]","[1, 40, 14]",220
243,"[1, 40, 0]","[0, 40, 42]","[1, 160, 100]","[1, 153, 129]","[1, 165, 130]","[0, 40, 156]","[0, 202, 157]","[0, 343, 158]","[0, 71, 158]","[1, 40, 158]",220
244,"[0, 40, 0]","[1, 160, 89]","[1, 153, 118]","[1, 165, 118]","[0, 40, 152]","[0, 202, 155]","[0, 344, 155]","[0, 71, 155]","[1, 40, 155]","[0, 40, 182]",220
245,"[0, 40, 0]","[1, 160, 89]","[1, 153, 133]","[1, 165, 134]","[0, 40, 139]","[0, 179, 141]","[0, 342, 141]","[0, 71, 141]","[1, 40, 141]","[0, 40, 183]",220
246,"[0, 40, 0]","[1, 160, 66]","[1, 153, 93]","[1, 165, 95]","[0, 40, 127]","[0, 202, 129]","[0, 346, 129]","[0, 71, 129]","[1, 40, 129]","[0, 40, 154]",220
247,"[0, 40, 0]","[1, 160, 79]","[1, 153, 113]","[1, 165, 113]","[0, 40, 135]","[0, 179, 137]","[0, 342, 137]","[1, 40, 137]","[0, 71, 137]","[0, 40, 169]",220
248,"[0, 40, 0]","[1, 160, 86]","[1, 153, 115]","[1, 165, 115]","[0, 40, 136]","[0, 179, 138]","[0, 343, 138]","[0, 71, 138]","[1, 40, 138]","[0, 40, 165]",220
249,"[0, 40, 0]","[1, 160, 51]","[1, 153, 81]","[1, 165, 81]","[0, 40, 107]","[0, 179, 108]","[0, 343, 108]","[0, 71, 108]","[1, 40, 108]","[0, 40, 137]",220
250,"[0, 40, 0]","[1, 160, 75]","[1, 153, 112]","[1, 165, 112]","[0, 40, 125]","[0, 179, 127]","[0, 343, 127]","[1, 40, 127]","[0, 71, 127]","[0, 40, 162]",220
251,"[0, 40, 0]","[1, 160, 85]","[1, 153, 114]","[1, 165, 115]","[0, 40, 137]","[0, 179, 139]","[0, 342, 139]","[0, 71, 139]","[1, 40, 139]","[0, 40, 166]",220
252,"[0, 40, 0]","[1, 160, 77]","[1, 153, 107]","[1, 165, 108]","[0, 40, 126]","[0, 179, 128]","[0, 343, 128]","[0, 71, 128]","[1, 40, 128]","[0, 40, 157]",220
253,"[0, 40, 0]","[1, 160, 57]","[1, 153, 86]","[1, 165, 87]","[0, 40, 110]","[0, 179, 112]","[0, 344, 112]","[1, 40, 112]","[0, 71, 112]","[0, 40, 140]",220
254,"[0, 40, 0]","[1, 160, 41]","[1, 153, 76]","[1, 165, 78]","[0, 40, 109]","[0, 179, 110]","[0, 343, 110]","[1, 40, 110]","[0, 71, 110]","[0, 40, 137]",220
255,"[0, 40, 0]","[1, 160, 69]","[1, 153, 97]","[1, 165, 98]","[0, 40, 121]","[0, 179, 123]","[0, 343, 123]","[0, 71, 123]","[1, 40, 123]","[0, 40, 150]",220
256,"[0, 40, 0]","[1, 160, 70]","[1, 153, 102]","[1, 165, 105]","[0, 40, 126]","[0, 179, 127]","[0, 347, 127]","[0, 71, 127]","[1, 40, 127]","[0, 40, 158]",220
257,"[0, 40, 0]","[1, 160, 58]","[1, 153, 86]","[1, 165, 87]","[0, 40, 113]","[0, 179, 115]","[0, 347, 115]","[1, 40, 115]","[0, 71, 115]","[0, 40, 143]",220
258,"[0, 40, 0]","[1, 160, 81]","[1, 153, 109]","[1, 165, 110]","[0, 40, 134]","[0, 179, 136]","[0, 344, 136]","[1, 40, 136]","[0, 71, 136]","[0, 40, 162]",220
259,"[0, 40, 0]","[1, 160, 93]","[1, 153, 120]","[1, 165, 121]","[0, 40, 145]","[0, 179, 147]","[0, 345, 147]","[0, 71, 147]","[1, 40, 147]","[0, 40, 173]",220
